params,time,steps,reward_mean,reward_median,reward_min,reward_max,reward_std
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",29.149999999999636,100,-0.1001798035417999,-0.10000000000000002,-0.10403587443946188,-0.09750566893424037,0.0008313528922217034
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",25.579999999999927,100,-0.10041444212454971,-0.10000000000000002,-0.10357142857142858,-0.09543568464730291,0.0013448956056933354
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",11.590000000000146,100,-0.11586420833720623,-0.1113247863247863,-0.16000000000000003,-0.10338345864661654,0.01152360109087865
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.0}",37.43000000000029,100,-0.10126823274109994,-0.10000000000000002,-0.12093023255813952,-0.10000000000000002,0.002892585189810133
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",32.399999999999636,100,-0.10134706794380186,-0.10093023479414649,-0.11232876712328767,-0.10000000000000002,0.0020659720979659484
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",31.850000000000364,100,-0.10033341293804984,-0.10000000000000002,-0.10486486486486486,-0.10000000000000002,0.0007969049589198407
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",31.159999999999854,100,-0.10050885886370688,-0.10000000000000002,-0.1089108910891089,-0.10000000000000002,0.0012543139411348098
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",30.98999999999978,100,-0.10041436744319135,-0.10000000000000002,-0.10466321243523316,-0.10000000000000002,0.0008495804721052148
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",30.470000000000255,100,-0.10040647719132323,-0.10000000000000002,-0.10481283422459892,-0.10000000000000002,0.0009736480616531733
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",31.159999999999854,100,-0.10072464645040574,-0.10000000000000002,-0.10652173913043478,-0.10000000000000002,0.0010489118261527946
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",27.770000000000437,100,-0.10045783514784593,-0.10000000000000002,-0.10584415584415582,-0.10000000000000002,0.0008966910938221013
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",22.399999999999636,100,-0.10174610892267896,-0.10196298093389655,-0.10708661417322834,-0.09483568075117371,0.002213115608212639
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",11.739999999999782,100,-0.11171541084399941,-0.11046653144016225,-0.15000000000000002,-0.1021531100478469,0.007088575734831786
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.0}",39.23000000000047,100,-0.10087717238250064,-0.10000000000000002,-0.10625,-0.10000000000000002,0.0016647433149182048
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",37.279999999999745,100,-0.10075892321290013,-0.10000000000000002,-0.11698113207547167,-0.10000000000000002,0.0022671745567373496
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",38.0,100,-0.10039629686518124,-0.10000000000000002,-0.10249999999999998,-0.10000000000000002,0.0007007138554707697
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",36.18000000000029,100,-0.10026899560164691,-0.10000000000000002,-0.10378151260504202,-0.10000000000000002,0.000753375104225054
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",35.090000000000146,100,-0.10027103965219507,-0.10000000000000002,-0.1036,-0.10000000000000002,0.0006925754000692399
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",34.1899999999996,100,-0.10019881032114095,-0.10000000000000002,-0.10569620253164554,-0.10000000000000002,0.0006907311827266378
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",34.64000000000033,100,-0.10078785865490592,-0.10000000000000002,-0.10999999999999999,-0.10000000000000002,0.001431964847786114
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",32.55000000000018,100,-0.10022679854510409,-0.10000000000000002,-0.1041860465116279,-0.10000000000000002,0.0006627480720256448
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",29.8799999999992,100,-0.09945895491185498,-0.10000000000000002,-0.10502793296089384,-0.0946341463414634,0.0015901303020673743
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",12.210000000000036,100,-0.11815409286650023,-0.11538573933372295,-0.1642857142857143,-0.10526315789473682,0.01142419809875857
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.0}",36.910000000000764,100,-0.10132486026625041,-0.10000000000000002,-0.1183673469387755,-0.10000000000000002,0.0024687981683242564
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",33.9399999999996,100,-0.10118350356153394,-0.10094254568399744,-0.10999999999999999,-0.10000000000000002,0.0016992763899599584
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",33.85999999999967,100,-0.10024875835011912,-0.10000000000000002,-0.10348837209302326,-0.10000000000000002,0.0006192414414665511
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",33.539999999999964,100,-0.1009106066302014,-0.10000000000000002,-0.10502793296089384,-0.10000000000000002,0.0012936653329367585
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",33.6200000000008,100,-0.10018568725788762,-0.10000000000000002,-0.10301003344481605,-0.10000000000000002,0.0005601733177371133
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",32.029999999999745,100,-0.10021616013426903,-0.10000000000000002,-0.10508474576271186,-0.10000000000000002,0.00067559111703572
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",29.6899999999996,100,-0.09995142998403689,-0.10000000000000002,-0.10326086956521738,-0.09581749049429658,0.0011730422845757328
